"Date","Price","Open","High","Low","Vol.","Change %"
"2019-08-29","5.4500","5.4750","5.4880","5.4025","0.70K","0.00%"
"2019-08-28","5.4500","5.4750","5.4850","5.4050","0.28K","0.00%"
"2019-08-27","5.4500","5.4600","5.5000","5.4000","0.49K","0.37%"
"2019-08-26","5.4300","5.4050","5.4900","5.3775","0.45K","0.00%"
"2019-08-23","5.4300","5.4500","5.4756","5.3525","1.23K","0.00%"
"2019-08-22","5.4300","5.4500","5.4850","5.3850","0.40K","-0.37%"
"2019-08-21","5.4500","5.4500","5.4950","5.3950","0.47K","0.18%"
"2019-08-20","5.4400","5.4625","5.5150","5.3975","0.56K","0.74%"
"2019-08-19","5.4000","5.4100","5.5000","5.3440","0.24K","-0.55%"
"2019-08-16","5.4300","5.4800","5.5000","5.3875","0.70K","0.70%"
"2019-08-15","5.3925","5.4250","5.4686","5.3950","0.83K","-0.14%"
"2019-08-14","5.4000","5.3900","5.4580","5.3838","0.64K","0.00%"
"2019-08-13","5.4000","5.4000","5.4660","5.3850","0.52K","2.01%"
"2019-08-12","5.2937","5.4200","5.4327","5.3849","0.01K","-2.15%"
"2019-08-09","5.4100","5.4100","5.4430","5.3250","2.37K","0.56%"
"2019-08-08","5.3800","5.4000","5.4500","5.3250","2.08K","0.19%"
"2019-08-07","5.3700","5.4050","5.4400","5.3000","2.12K","-0.19%"
"2019-08-06","5.3800","5.4000","5.4400","5.3000","0.60K","0.98%"
"2019-08-05","5.3279","5.3975","5.4152","5.3555","0.02K","-0.97%"
