"Date","Price","Open","High","Low","Vol.","Change %"
"2005-03-28","0.8930","0.8930","0.8930","0.8930","","0.00%"
"2005-03-25","0.8930","0.8930","0.8930","0.8930","","0.00%"
"2005-03-24","0.8930","0.8930","0.8930","0.8930","","0.06%"
"2005-03-23","0.8925","0.8925","0.8925","0.8925","","0.11%"
"2005-03-22","0.8915","0.8915","0.8915","0.8915","","0.00%"
"2005-03-21","0.8915","0.8915","0.8915","0.8915","","0.00%"
"2005-03-18","0.8915","0.8915","0.8915","0.8915","","0.00%"
"2005-03-17","0.8915","0.8915","0.8915","0.8915","","-0.96%"
"2005-03-16","0.9001","0.9001","0.9001","0.9001","","0.85%"
"2005-03-15","0.8925","0.8925","0.8925","0.8925","","0.11%"
"2005-03-14","0.8915","0.8915","0.8915","0.8915","","-1.04%"
"2005-03-11","0.9009","0.9009","0.9009","0.9009","","-0.67%"
"2005-03-10","0.9070","0.9070","0.9070","0.9070","","1.68%"
"2005-03-09","0.8920","0.8920","0.8920","0.8920","","0.11%"
"2005-03-08","0.8910","0.8910","0.8910","0.8910","","-0.06%"
"2005-03-07","0.8915","0.8915","0.8915","0.8915","","0.06%"
"2005-03-04","0.8910","0.8910","0.8910","0.8910","","0.00%"
"2005-03-03","0.8910","0.8910","0.8910","0.8910","","0.00%"
"2005-03-02","0.8910","0.8910","0.8910","0.8910","","-0.74%"
"2005-03-01","0.8976","0.8976","0.8976","0.8976","","0.68%"
"2005-02-28","0.8915","0.8915","0.8915","0.8915","","0.06%"
"2005-02-25","0.8910","0.8910","0.8910","0.8910","","-0.70%"
"2005-02-24","0.8973","0.8973","0.8973","0.8973","","-0.41%"
"2005-02-23","0.9010","0.9010","0.9010","0.9010","","-0.11%"
"2005-02-22","0.9020","0.9020","0.9020","0.9020","","0.45%"
"2005-02-21","0.8980","0.8980","0.8980","0.8980","","-0.22%"
"2005-02-18","0.9000","0.9000","0.9000","0.9000","","0.28%"
"2005-02-17","0.8975","0.8975","0.8975","0.8975","","0.73%"
"2005-02-16","0.8910","0.8910","0.8910","0.8910","","0.00%"
"2005-02-15","0.8910","0.8910","0.8910","0.8910","","-0.11%"
"2005-02-14","0.8920","0.8920","0.8920","0.8920","","0.00%"
"2005-02-11","0.8920","0.8920","0.8920","0.8920","","-0.56%"
"2005-02-10","0.8970","0.8970","0.8970","0.8970","","0.79%"
"2005-02-09","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2005-02-08","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2005-02-07","0.8900","0.8900","0.8900","0.8900","","-0.22%"
"2005-02-04","0.8920","0.8920","0.8920","0.8920","","-0.52%"
"2005-02-03","0.8967","0.8967","0.8967","0.8967","","0.53%"
"2005-02-02","0.8920","0.8920","0.8920","0.8920","","0.11%"
"2005-02-01","0.8910","0.8910","0.8910","0.8910","","0.11%"
"2005-01-31","0.8900","0.8900","0.8900","0.8900","","-0.11%"
"2005-01-28","0.8910","0.8910","0.8910","0.8910","","0.03%"
"2005-01-27","0.8907","0.8907","0.8907","0.8907","","-0.03%"
"2005-01-26","0.8910","0.8910","0.8910","0.8910","","0.00%"
"2005-01-25","0.8910","0.8910","0.8910","0.8910","","0.01%"
"2005-01-24","0.8909","0.8909","0.8909","0.8909","","-0.01%"
"2005-01-21","0.8910","0.8910","0.8910","0.8910","","0.00%"
"2005-01-20","0.8910","0.8910","0.8910","0.8910","","0.03%"
"2005-01-19","0.8907","0.8907","0.8907","0.8907","","-0.03%"
"2005-01-18","0.8910","0.8910","0.8910","0.8910","","0.11%"
"2005-01-17","0.8900","0.8900","0.8900","0.8900","","-0.11%"
"2005-01-14","0.8910","0.8910","0.8910","0.8910","","0.11%"
"2005-01-13","0.8900","0.8900","0.8900","0.8900","","-0.11%"
"2005-01-12","0.8910","0.8910","0.8910","0.8910","","0.00%"
"2005-01-11","0.8910","0.8910","0.8910","0.8910","","-1.66%"
"2005-01-10","0.9060","0.9060","0.9060","0.9060","","1.68%"
"2005-01-07","0.8910","0.8910","0.8910","0.8910","","0.11%"
"2005-01-06","0.8900","0.8900","0.8900","0.8900","","-0.11%"
"2005-01-05","0.8910","0.8910","0.8910","0.8910","","0.11%"
"2005-01-04","0.8900","0.8900","0.8900","0.8900","","-0.11%"
"2005-01-03","0.8910","0.8910","0.8910","0.8910","","0.11%"
"2004-12-31","0.8900","0.8900","0.8900","0.8900","","-0.11%"
"2004-12-30","0.8910","0.8910","0.8910","0.8910","","0.11%"
"2004-12-29","0.8900","0.8900","0.8900","0.8900","","-0.11%"
"2004-12-28","0.8910","0.8910","0.8910","0.8910","","0.00%"
"2004-12-27","0.8910","0.8910","0.8910","0.8910","","0.00%"
"2004-12-24","0.8910","0.8910","0.8910","0.8910","","0.06%"
"2004-12-23","0.8905","0.8905","0.8905","0.8905","","-0.06%"
"2004-12-22","0.8910","0.8910","0.8910","0.8910","","0.00%"
"2004-12-21","0.8910","0.8910","0.8910","0.8910","","-0.11%"
"2004-12-20","0.8920","0.8920","0.8920","0.8920","","0.00%"
"2004-12-17","0.8920","0.8920","0.8920","0.8920","","0.00%"
"2004-12-16","0.8920","0.8920","0.8920","0.8920","","-0.67%"
"2004-12-15","0.8980","0.8980","0.8980","0.8980","","0.62%"
"2004-12-14","0.8925","0.8925","0.8925","0.8925","","0.00%"
"2004-12-13","0.8925","0.8925","0.8925","0.8925","","-0.89%"
"2004-12-10","0.9005","0.9005","0.9005","0.9005","","0.90%"
"2004-12-09","0.8925","0.8925","0.8925","0.8925","","0.00%"
"2004-12-08","0.8925","0.8925","0.8925","0.8925","","0.00%"
"2004-12-07","0.8925","0.8925","0.8925","0.8925","","-0.28%"
"2004-12-06","0.8950","0.8950","0.8950","0.8950","","0.00%"
"2004-12-03","0.8950","0.8950","0.8950","0.8950","","0.34%"
"2004-12-02","0.8920","0.8920","0.8920","0.8920","","0.00%"
"2004-12-01","0.8920","0.8920","0.8920","0.8920","","0.00%"
"2004-11-30","0.8920","0.8920","0.8920","0.8920","","-0.45%"
"2004-11-29","0.8960","0.8960","0.8960","0.8960","","0.67%"
"2004-11-26","0.8900","0.8900","0.8900","0.8900","","-0.11%"
"2004-11-25","0.8910","0.8910","0.8910","0.8910","","-0.11%"
"2004-11-24","0.8920","0.8920","0.8920","0.8920","","-0.89%"
"2004-11-23","0.9000","0.9000","0.9000","0.9000","","0.00%"
"2004-11-22","0.9000","0.9000","0.9000","0.9000","","1.01%"
"2004-11-19","0.8910","0.8910","0.8910","0.8910","","-1.49%"
"2004-11-18","0.9045","0.9045","0.9045","0.9045","","0.50%"
"2004-11-17","0.9000","0.9000","0.9000","0.9000","","0.95%"
"2004-11-16","0.8915","0.8915","0.8915","0.8915","","0.17%"
"2004-11-15","0.8900","0.8900","0.8900","0.8900","","-0.17%"
"2004-11-12","0.8915","0.8915","0.8915","0.8915","","-0.61%"
"2004-11-11","0.8970","0.8970","0.8970","0.8970","","0.62%"
"2004-11-10","0.8915","0.8915","0.8915","0.8915","","0.06%"
"2004-11-09","0.8910","0.8910","0.8910","0.8910","","0.00%"
"2004-11-08","0.8910","0.8910","0.8910","0.8910","","0.11%"
"2004-11-05","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-11-04","0.8900","0.8900","0.8900","0.8900","","-1.44%"
"2004-11-03","0.9030","0.9030","0.9030","0.9030","","0.91%"
"2004-11-02","0.8949","0.8949","0.8949","0.8949","","0.55%"
"2004-11-01","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-10-29","0.8900","0.8900","0.8900","0.8900","","-1.30%"
"2004-10-28","0.9017","0.9017","0.9017","0.9017","","1.09%"
"2004-10-27","0.8920","0.8920","0.8920","0.8920","","0.22%"
"2004-10-26","0.8900","0.8900","0.8900","0.8900","","-1.33%"
"2004-10-25","0.9020","0.9020","0.9020","0.9020","","1.12%"
"2004-10-22","0.8920","0.8920","0.8920","0.8920","","-0.22%"
"2004-10-21","0.8940","0.8940","0.8940","0.8940","","-0.85%"
"2004-10-20","0.9017","0.9017","0.9017","0.9017","","1.31%"
"2004-10-19","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-10-18","0.8900","0.8900","0.8900","0.8900","","-0.22%"
"2004-10-15","0.8920","0.8920","0.8920","0.8920","","-1.33%"
"2004-10-14","0.9040","0.9040","0.9040","0.9040","","1.57%"
"2004-10-13","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-10-12","0.8900","0.8900","0.8900","0.8900","","-0.84%"
"2004-10-11","0.8975","0.8975","0.8975","0.8975","","0.84%"
"2004-10-08","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-10-07","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-10-06","0.8900","0.8900","0.8900","0.8900","","-0.89%"
"2004-10-05","0.8980","0.8980","0.8980","0.8980","","0.90%"
"2004-10-04","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-10-01","0.8900","0.8900","0.8900","0.8900","","-0.11%"
"2004-09-30","0.8910","0.8910","0.8910","0.8910","","-0.67%"
"2004-09-29","0.8970","0.8970","0.8970","0.8970","","0.79%"
"2004-09-28","0.8900","0.8900","0.8900","0.8900","","-0.67%"
"2004-09-27","0.8960","0.8960","0.8960","0.8960","","0.67%"
"2004-09-24","0.8900","0.8900","0.8900","0.8900","","-0.61%"
"2004-09-23","0.8955","0.8955","0.8955","0.8955","","0.62%"
"2004-09-22","0.8900","0.8900","0.8900","0.8900","","-1.09%"
"2004-09-21","0.8998","0.8998","0.8998","0.8998","","1.10%"
"2004-09-20","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-09-17","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-09-16","0.8900","0.8900","0.8900","0.8900","","-1.07%"
"2004-09-15","0.8996","0.8996","0.8996","0.8996","","1.08%"
"2004-09-14","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-09-13","0.8900","0.8900","0.8900","0.8900","","-0.11%"
"2004-09-10","0.8910","0.8910","0.8910","0.8910","","-0.17%"
"2004-09-09","0.8925","0.8925","0.8925","0.8925","","0.28%"
"2004-09-08","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-09-07","0.8900","0.8900","0.8900","0.8900","","-0.56%"
"2004-09-06","0.8950","0.8950","0.8950","0.8950","","0.56%"
"2004-09-03","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-09-02","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-09-01","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-31","0.8900","0.8900","0.8900","0.8900","","-0.34%"
"2004-08-30","0.8930","0.8930","0.8930","0.8930","","0.34%"
"2004-08-27","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-26","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-25","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-24","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-23","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-20","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-19","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-18","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-17","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-16","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-13","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-12","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-11","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-10","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-09","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-06","0.8900","0.8900","0.8900","0.8900","","-0.11%"
"2004-08-05","0.8910","0.8910","0.8910","0.8910","","-0.17%"
"2004-08-04","0.8925","0.8925","0.8925","0.8925","","0.28%"
"2004-08-03","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-08-02","0.8900","0.8900","0.8900","0.8900","","-0.35%"
"2004-07-30","0.8931","0.8931","0.8931","0.8931","","0.35%"
"2004-07-29","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-07-28","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-07-27","0.8900","0.8900","0.8900","0.8900","","-0.28%"
"2004-07-26","0.8925","0.8925","0.8925","0.8925","","0.28%"
"2004-07-23","0.8900","0.8900","0.8900","0.8900","","0.11%"
"2004-07-22","0.8890","0.8890","0.8890","0.8890","","-0.11%"
"2004-07-21","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-07-20","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-07-19","0.8900","0.8900","0.8900","0.8900","","-0.67%"
"2004-07-16","0.8960","0.8960","0.8960","0.8960","","0.67%"
"2004-07-15","0.8900","0.8900","0.8900","0.8900","","-1.00%"
"2004-07-14","0.8990","0.8990","0.8990","0.8990","","0.39%"
"2004-07-13","0.8955","0.8955","0.8955","0.8955","","-0.50%"
"2004-07-12","0.9000","0.9000","0.9000","0.9000","","0.56%"
"2004-07-09","0.8950","0.8950","0.8950","0.8950","","0.34%"
"2004-07-08","0.8920","0.8920","0.8920","0.8920","","0.22%"
"2004-07-07","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-07-06","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-07-05","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-07-02","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-07-01","0.8900","0.8900","0.8900","0.8900","","0.00%"
"2004-06-30","0.8900","0.8900","0.8900","0.8900","","-0.19%"
"2004-06-29","0.8917","0.8917","0.8917","0.8917","","0.19%"
"2004-06-28","0.8900","0.8900","0.8900","0.8900","","-1.11%"
"2004-06-25","0.9000","0.9000","0.9000","0.9000","","1.24%"
"2004-06-24","0.8890","0.8890","0.8890","0.8890","","-0.11%"
"2004-06-23","0.8900","0.8900","0.8900","0.8900","","-0.45%"
"2004-06-22","0.8940","0.8940","0.8940","0.8940","","-0.22%"
"2004-06-21","0.8960","0.8960","0.8960","0.8960","","1.24%"
"2004-06-18","0.8850","0.8850","0.8850","0.8850","","0.00%"
"2004-06-17","0.8850","0.8850","0.8850","0.8850","","0.00%"
"2004-06-16","0.8850","0.8850","0.8850","0.8850","","-0.78%"
"2004-06-15","0.8920","0.8920","0.8920","0.8920","","0.79%"
"2004-06-14","0.8850","0.8850","0.8850","0.8850","","0.00%"
"2004-06-11","0.8850","0.8850","0.8850","0.8850","","0.00%"
"2004-06-10","0.8850","0.8850","0.8850","0.8850","","0.00%"
"2004-06-09","0.8850","0.8850","0.8850","0.8850","","0.00%"
"2004-06-08","0.8850","0.8850","0.8850","0.8850","","-1.12%"
"2004-06-07","0.8950","0.8950","0.8950","0.8950","","1.13%"
"2004-06-04","0.8850","0.8850","0.8850","0.8850","","0.00%"
"2004-06-03","0.8850","0.8850","0.8850","0.8850","","0.00%"
"2004-06-02","0.8850","0.8850","0.8850","0.8850","","0.57%"
"2004-06-01","0.8800","0.8800","0.8800","0.8800","","-1.13%"
"2004-05-31","0.8901","0.8901","0.8901","0.8901","","1.15%"
"2004-05-28","0.8800","0.8800","0.8800","0.8800","","0.00%"
"2004-05-27","0.8800","0.8800","0.8800","0.8800","","0.00%"
"2004-05-26","0.8800","0.8800","0.8800","0.8800","","0.00%"
"2004-05-25","0.8800","0.8800","0.8800","0.8800","","0.00%"
"2004-05-24","0.8800","0.8800","0.8800","0.8800","","0.00%"
"2004-05-21","0.8800","0.8800","0.8800","0.8800","","-1.22%"
"2004-05-20","0.8909","0.8909","0.8909","0.8909","","1.24%"
"2004-05-19","0.8800","0.8800","0.8800","0.8800","","-1.01%"
"2004-05-18","0.8890","0.8890","0.8890","0.8890","","1.02%"
"2004-05-17","0.8800","0.8800","0.8800","0.8800","","0.00%"
"2004-05-14","0.8800","0.8800","0.8800","0.8800","","0.00%"
"2004-05-13","0.8800","0.8800","0.8800","0.8800","","-1.70%"
"2004-05-12","0.8952","0.8952","0.8952","0.8952","","1.73%"
"2004-05-11","0.8800","0.8800","0.8800","0.8800","","0.00%"
"2004-05-10","0.8800","0.8800","0.8800","0.8800","","-0.56%"
"2004-05-07","0.8850","0.8850","0.8850","0.8850","","1.14%"
"2004-05-06","0.8750","0.8750","0.8750","0.8750","","0.00%"
"2004-05-05","0.8750","0.8750","0.8750","0.8750","","0.00%"
"2004-05-04","0.8750","0.8750","0.8750","0.8750","","-1.13%"
"2004-05-03","0.8850","0.8850","0.8850","0.8850","","1.14%"
"2004-04-30","0.8750","0.8750","0.8750","0.8750","","0.00%"
"2004-04-29","0.8750","0.8750","0.8750","0.8750","","0.00%"
"2004-04-28","0.8750","0.8750","0.8750","0.8750","","0.00%"
"2004-04-27","0.8750","0.8750","0.8750","0.8750","","0.00%"
"2004-04-26","0.8750","0.8750","0.8750","0.8750","","-0.28%"
"2004-04-23","0.8775","0.8775","0.8775","0.8775","","0.29%"
"2004-04-22","0.8750","0.8750","0.8750","0.8750","","0.00%"
"2004-04-21","0.8750","0.8750","0.8750","0.8750","","0.00%"
"2004-04-20","0.8750","0.8750","0.8750","0.8750","","-1.46%"
"2004-04-19","0.8880","0.8880","0.8880","0.8880","","1.49%"
"2004-04-16","0.8750","0.8750","0.8750","0.8750","","0.57%"
"2004-04-15","0.8700","0.8700","0.8700","0.8700","","-2.03%"
"2004-04-14","0.8880","0.8880","0.8880","0.8880","","2.07%"
"2004-04-13","0.8700","0.8700","0.8700","0.8700","","-0.57%"
"2004-04-12","0.8750","0.8750","0.8750","0.8750","","0.00%"
"2004-04-09","0.8750","0.8750","0.8750","0.8750","","0.00%"
"2004-04-08","0.8750","0.8750","0.8750","0.8750","","0.57%"
"2004-04-07","0.8700","0.8700","0.8700","0.8700","","-0.29%"
"2004-04-06","0.8725","0.8725","0.8725","0.8725","","-1.75%"
"2004-04-05","0.8880","0.8880","0.8880","0.8880","","1.78%"
"2004-04-02","0.8725","0.8725","0.8725","0.8725","","-0.85%"
"2004-04-01","0.8800","0.8800","0.8800","0.8800","","0.86%"
"2004-03-31","0.8725","0.8725","0.8725","0.8725","","-1.41%"
"2004-03-30","0.8850","0.8850","0.8850","0.8850","","-0.29%"
"2004-03-29","0.8876","0.8876","0.8876","0.8876","","2.02%"
"2004-03-26","0.8700","0.8700","0.8700","0.8700","","-2.06%"
"2004-03-25","0.8883","0.8883","0.8883","0.8883","","1.81%"
"2004-03-24","0.8725","0.8725","0.8725","0.8725","","0.00%"
"2004-03-23","0.8725","0.8725","0.8725","0.8725","","0.58%"
"2004-03-22","0.8675","0.8675","0.8675","0.8675","","-1.87%"
"2004-03-19","0.8840","0.8840","0.8840","0.8840","","-0.45%"
"2004-03-18","0.8880","0.8880","0.8880","0.8880","","0.85%"
"2004-03-17","0.8805","0.8805","0.8805","0.8805","","1.79%"
"2004-03-16","0.8650","0.8650","0.8650","0.8650","","-0.29%"
"2004-03-15","0.8675","0.8675","0.8675","0.8675","","0.00%"
"2004-03-12","0.8675","0.8675","0.8675","0.8675","","0.00%"
"2004-03-11","0.8675","0.8675","0.8675","0.8675","","0.00%"
"2004-03-10","0.8675","0.8675","0.8675","0.8675","","-0.29%"
"2004-03-09","0.8700","0.8700","0.8700","0.8700","","0.29%"
"2004-03-08","0.8675","0.8675","0.8675","0.8675","","0.29%"
"2004-03-05","0.8650","0.8650","0.8650","0.8650","","0.00%"
"2004-03-04","0.8650","0.8650","0.8650","0.8650","","0.00%"
"2004-03-03","0.8650","0.8650","0.8650","0.8650","","-1.70%"
"2004-03-02","0.8800","0.8800","0.8800","0.8800","","1.73%"
"2004-03-01","0.8650","0.8650","0.8650","0.8650","","-0.57%"
"2004-02-27","0.8700","0.8700","0.8700","0.8700","","-1.81%"
"2004-02-26","0.8860","0.8860","0.8860","0.8860","","0.51%"
"2004-02-25","0.8815","0.8815","0.8815","0.8815","","2.20%"
"2004-02-24","0.8625","0.8625","0.8625","0.8625","","0.00%"
"2004-02-23","0.8625","0.8625","0.8625","0.8625","","-2.30%"
"2004-02-20","0.8828","0.8828","0.8828","0.8828","","2.65%"
"2004-02-19","0.8600","0.8600","0.8600","0.8600","","0.00%"
"2004-02-18","0.8600","0.8600","0.8600","0.8600","","0.00%"
"2004-02-17","0.8600","0.8600","0.8600","0.8600","","0.29%"
"2004-02-16","0.8575","0.8575","0.8575","0.8575","","0.29%"
"2004-02-13","0.8550","0.8550","0.8550","0.8550","","-3.17%"
"2004-02-12","0.8830","0.8830","0.8830","0.8830","","3.27%"
"2004-02-11","0.8550","0.8550","0.8550","0.8550","","-2.84%"
"2004-02-10","0.8800","0.8800","0.8800","0.8800","","2.92%"
"2004-02-09","0.8550","0.8550","0.8550","0.8550","","-2.76%"
"2004-02-06","0.8793","0.8793","0.8793","0.8793","","0.01%"
"2004-02-05","0.8792","0.8792","0.8792","0.8792","","1.64%"
"2004-02-04","0.8650","0.8650","0.8650","0.8650","","-1.69%"
"2004-02-03","0.8799","0.8799","0.8799","0.8799","","2.91%"
"2004-02-02","0.8550","0.8550","0.8550","0.8550","","0.00%"
"2004-01-30","0.8550","0.8550","0.8550","0.8550","","-0.29%"
"2004-01-29","0.8575","0.8575","0.8575","0.8575","","0.29%"
"2004-01-28","0.8550","0.8550","0.8550","0.8550","","-2.71%"
"2004-01-27","0.8788","0.8788","0.8788","0.8788","","0.13%"
"2004-01-26","0.8777","0.8777","0.8777","0.8777","","0.31%"
"2004-01-23","0.8750","0.8750","0.8750","0.8750","","-0.57%"
"2004-01-22","0.8800","0.8800","0.8800","0.8800","","2.92%"
"2004-01-21","0.8550","0.8550","0.8550","0.8550","","-3.06%"
"2004-01-20","0.8820","0.8820","0.8820","0.8820","","0.56%"
"2004-01-19","0.8771","0.8771","0.8771","0.8771","","2.58%"
"2004-01-16","0.8550","0.8550","0.8550","0.8550","","-2.84%"
"2004-01-15","0.8800","0.8800","0.8800","0.8800","","3.23%"
"2004-01-14","0.8525","0.8525","0.8525","0.8525","","-0.29%"
"2004-01-13","0.8550","0.8550","0.8550","0.8550","","-2.84%"
"2004-01-12","0.8800","0.8800","0.8800","0.8800","","0.17%"
"2004-01-09","0.8785","0.8785","0.8785","0.8785","","2.75%"
"2004-01-08","0.8550","0.8550","0.8550","0.8550","","0.00%"
"2004-01-07","0.8550","0.8550","0.8550","0.8550","","0.29%"
"2004-01-06","0.8525","0.8525","0.8525","0.8525","","-2.54%"
"2004-01-05","0.8747","0.8747","0.8747","0.8747","","2.30%"
"2004-01-02","0.8550","0.8550","0.8550","0.8550","","0.00%"
"2003-12-31","0.8550","0.8550","0.8550","0.8550","","0.00%"
"2003-12-30","0.8550","0.8550","0.8550","0.8550","","0.00%"
"2003-12-29","0.8550","0.8550","0.8550","0.8550","","0.00%"
"2003-12-26","0.8550","0.8550","0.8550","0.8550","","0.00%"
"2003-12-25","0.8550","0.8550","0.8550","0.8550","","0.00%"
"2003-12-24","0.8550","0.8550","0.8550","0.8550","","0.00%"
"2003-12-23","0.8550","0.8550","0.8550","0.8550","","0.00%"
"2003-12-22","0.8550","0.8550","0.8550","0.8550","","0.06%"
"2003-12-19","0.8545","0.8545","0.8545","0.8545","","-1.78%"
"2003-12-18","0.8700","0.8700","0.8700","0.8700","","1.46%"
"2003-12-17","0.8575","0.8575","0.8575","0.8575","","-2.56%"
"2003-12-16","0.8800","0.8800","0.8800","0.8800","","2.92%"
"2003-12-15","0.8550","0.8550","0.8550","0.8550","","0.00%"
"2003-12-12","0.8550","0.8550","0.8550","0.8550","","-2.07%"
"2003-12-11","0.8731","0.8731","0.8731","0.8731","","2.42%"
"2003-12-10","0.8525","0.8525","0.8525","0.8525","","0.00%"
"2003-12-09","0.8525","0.8525","0.8525","0.8525","","-0.29%"
"2003-12-08","0.8550","0.8550","0.8550","0.8550","","0.00%"
"2003-12-05","0.8550","0.8550","0.8550","0.8550","","0.00%"
"2003-12-04","0.8550","0.8550","0.8550","0.8550","","0.29%"
"2003-12-03","0.8525","0.8525","0.8525","0.8525","","0.00%"
"2003-12-02","0.8525","0.8525","0.8525","0.8525","","-2.07%"
"2003-12-01","0.8705","0.8705","0.8705","0.8705","","-0.22%"
"2003-11-28","0.8724","0.8724","0.8724","0.8724","","-0.41%"
"2003-11-27","0.8760","0.8760","0.8760","0.8760","","2.76%"
"2003-11-26","0.8525","0.8525","0.8525","0.8525","","0.00%"
"2003-11-25","0.8525","0.8525","0.8525","0.8525","","-2.21%"
"2003-11-24","0.8718","0.8718","0.8718","0.8718","","-0.37%"
"2003-11-21","0.8750","0.8750","0.8750","0.8750","","2.64%"
"2003-11-20","0.8525","0.8525","0.8525","0.8525","","0.00%"
"2003-11-19","0.8525","0.8525","0.8525","0.8525","","0.29%"
"2003-11-18","0.8500","0.8500","0.8500","0.8500","","-2.52%"
"2003-11-17","0.8720","0.8720","0.8720","0.8720","","-0.11%"
"2003-11-14","0.8730","0.8730","0.8730","0.8730","","0.34%"
"2003-11-13","0.8700","0.8700","0.8700","0.8700","","0.00%"
"2003-11-12","0.8700","0.8700","0.8700","0.8700","","0.25%"
"2003-11-11","0.8678","0.8678","0.8678","0.8678","","2.40%"
"2003-11-10","0.8475","0.8475","0.8475","0.8475","","0.30%"
"2003-11-07","0.8450","0.8450","0.8450","0.8450","","-0.29%"
"2003-11-06","0.8475","0.8475","0.8475","0.8475","","-2.59%"
"2003-11-05","0.8700","0.8700","0.8700","0.8700","","3.26%"
"2003-11-04","0.8425","0.8425","0.8425","0.8425","","-0.30%"
"2003-11-03","0.8450","0.8450","0.8450","0.8450","","0.30%"
"2003-10-31","0.8425","0.8425","0.8425","0.8425","","-0.30%"
"2003-10-30","0.8450","0.8450","0.8450","0.8450","","0.30%"
"2003-10-29","0.8425","0.8425","0.8425","0.8425","","0.00%"
"2003-10-28","0.8425","0.8425","0.8425","0.8425","","0.00%"
"2003-10-27","0.8425","0.8425","0.8425","0.8425","","-3.16%"
"2003-10-24","0.8700","0.8700","0.8700","0.8700","","2.96%"
"2003-10-23","0.8450","0.8450","0.8450","0.8450","","0.30%"
"2003-10-22","0.8425","0.8425","0.8425","0.8425","","-0.30%"
"2003-10-21","0.8450","0.8450","0.8450","0.8450","","-2.26%"
"2003-10-20","0.8645","0.8645","0.8645","0.8645","","-0.02%"
"2003-10-17","0.8647","0.8647","0.8647","0.8647","","-0.03%"
"2003-10-16","0.8650","0.8650","0.8650","0.8650","","2.37%"
"2003-10-15","0.8450","0.8450","0.8450","0.8450","","0.30%"
"2003-10-14","0.8425","0.8425","0.8425","0.8425","","-0.88%"
"2003-10-13","0.8500","0.8500","0.8500","0.8500","","0.59%"
"2003-10-10","0.8450","0.8450","0.8450","0.8450","","0.00%"
"2003-10-09","0.8450","0.8450","0.8450","0.8450","","0.30%"
"2003-10-08","0.8425","0.8425","0.8425","0.8425","","-0.30%"
"2003-10-07","0.8450","0.8450","0.8450","0.8450","","0.00%"
"2003-10-06","0.8450","0.8450","0.8450","0.8450","","0.30%"
"2003-10-03","0.8425","0.8425","0.8425","0.8425","","-0.30%"
"2003-10-02","0.8450","0.8450","0.8450","0.8450","","0.00%"
"2003-10-01","0.8450","0.8450","0.8450","0.8450","","0.00%"
"2003-09-30","0.8450","0.8450","0.8450","0.8450","","0.00%"
"2003-09-29","0.8450","0.8450","0.8450","0.8450","","0.00%"
"2003-09-26","0.8450","0.8450","0.8450","0.8450","","0.00%"
"2003-09-25","0.8450","0.8450","0.8450","0.8450","","0.00%"
"2003-09-24","0.8450","0.8450","0.8450","0.8450","","-2.31%"
"2003-09-23","0.8650","0.8650","0.8650","0.8650","","2.37%"
"2003-09-22","0.8450","0.8450","0.8450","0.8450","","0.00%"
